intercept,displacement,cylinders,horsepower,weight,acceleration,model_year,origin_1,origin_2,origin_3,displacement x displacement,displacement x cylinders,displacement x horsepower,displacement x weight,displacement x acceleration,displacement x model_year,displacement x origin_1,displacement x origin_2,displacement x origin_3,cylinders x cylinders,cylinders x horsepower,cylinders x weight,cylinders x acceleration,cylinders x model_year,cylinders x origin_1,cylinders x origin_2,cylinders x origin_3,horsepower x horsepower,horsepower x weight,horsepower x acceleration,horsepower x model_year,horsepower x origin_1,horsepower x origin_2,horsepower x origin_3,weight x weight,weight x acceleration,weight x model_year,weight x origin_1,weight x origin_2,weight x origin_3,acceleration x acceleration,acceleration x model_year,acceleration x origin_1,acceleration x origin_2,acceleration x origin_3,model_year x model_year,model_year x origin_1,model_year x origin_2,model_year x origin_3,mpg
1,121.0,4,112.0,2933,14.5,72,0,1,0,14641.0,484.0,13552.0,354893.0,1754.5,8712.0,0.0,121.0,0.0,16,448.0,11732,58.0,288,0,4,0,12544.0,328496.0,1624.0,8064.0,0.0,112.0,0.0,8602489,42528.5,211176,0,2933,0,210.25,1044.0,0.0,14.5,0.0,5184,0,72,0,18.0
1,121.0,4,76.0,2511,18.0,72,0,1,0,14641.0,484.0,9196.0,303831.0,2178.0,8712.0,0.0,121.0,0.0,16,304.0,10044,72.0,288,0,4,0,5776.0,190836.0,1368.0,5472.0,0.0,76.0,0.0,6305121,45198.0,180792,0,2511,0,324.0,1296.0,0.0,18.0,0.0,5184,0,72,0,22.0
1,120.0,4,87.0,2979,19.5,72,0,1,0,14400.0,480.0,10440.0,357480.0,2340.0,8640.0,0.0,120.0,0.0,16,348.0,11916,78.0,288,0,4,0,7569.0,259173.0,1696.5,6264.0,0.0,87.0,0.0,8874441,58090.5,214488,0,2979,0,380.25,1404.0,0.0,19.5,0.0,5184,0,72,0,21.0
1,96.0,4,69.0,2189,18.0,72,0,1,0,9216.0,384.0,6624.0,210144.0,1728.0,6912.0,0.0,96.0,0.0,16,276.0,8756,72.0,288,0,4,0,4761.0,151041.0,1242.0,4968.0,0.0,69.0,0.0,4791721,39402.0,157608,0,2189,0,324.0,1296.0,0.0,18.0,0.0,5184,0,72,0,26.0
1,122.0,4,86.0,2395,16.0,72,1,0,0,14884.0,488.0,10492.0,292190.0,1952.0,8784.0,122.0,0.0,0.0,16,344.0,9580,64.0,288,4,0,0,7396.0,205970.0,1376.0,6192.0,86.0,0.0,0.0,5736025,38320.0,172440,2395,0,0,256.0,1152.0,16.0,0.0,0.0,5184,72,0,0,22.0
1,97.0,4,92.0,2288,17.0,72,0,0,1,9409.0,388.0,8924.0,221936.0,1649.0,6984.0,0.0,0.0,97.0,16,368.0,9152,68.0,288,0,0,4,8464.0,210496.0,1564.0,6624.0,0.0,0.0,92.0,5234944,38896.0,164736,0,0,2288,289.0,1224.0,0.0,0.0,17.0,5184,0,0,72,28.0
1,120.0,4,97.0,2506,14.5,72,0,0,1,14400.0,480.0,11640.0,300720.0,1740.0,8640.0,0.0,0.0,120.0,16,388.0,10024,58.0,288,0,0,4,9409.0,243082.0,1406.5,6984.0,0.0,0.0,97.0,6280036,36337.0,180432,0,0,2506,210.25,1044.0,0.0,0.0,14.5,5184,0,0,72,23.0
1,98.0,4,80.0,2164,15.0,72,1,0,0,9604.0,392.0,7840.0,212072.0,1470.0,7056.0,98.0,0.0,0.0,16,320.0,8656,60.0,288,4,0,0,6400.0,173120.0,1200.0,5760.0,80.0,0.0,0.0,4682896,32460.0,155808,2164,0,0,225.0,1080.0,15.0,0.0,0.0,5184,72,0,0,28.0
1,97.0,4,88.0,2100,16.5,72,0,0,1,9409.0,388.0,8536.0,203700.0,1600.5,6984.0,0.0,0.0,97.0,16,352.0,8400,66.0,288,0,0,4,7744.0,184800.0,1452.0,6336.0,0.0,0.0,88.0,4410000,34650.0,151200,0,0,2100,272.25,1188.0,0.0,0.0,16.5,5184,0,0,72,27.0
1,350.0,8,175.0,4100,13.0,73,1,0,0,122500.0,2800.0,61250.0,1435000.0,4550.0,25550.0,350.0,0.0,0.0,64,1400.0,32800,104.0,584,8,0,0,30625.0,717500.0,2275.0,12775.0,175.0,0.0,0.0,16810000,53300.0,299300,4100,0,0,169.0,949.0,13.0,0.0,0.0,5329,73,0,0,13.0
1,304.0,8,150.0,3672,11.5,73,1,0,0,92416.0,2432.0,45600.0,1116288.0,3496.0,22192.0,304.0,0.0,0.0,64,1200.0,29376,92.0,584,8,0,0,22500.0,550800.0,1725.0,10950.0,150.0,0.0,0.0,13483584,42228.0,268056,3672,0,0,132.25,839.5,11.5,0.0,0.0,5329,73,0,0,14.0
1,350.0,8,145.0,3988,13.0,73,1,0,0,122500.0,2800.0,50750.0,1395800.0,4550.0,25550.0,350.0,0.0,0.0,64,1160.0,31904,104.0,584,8,0,0,21025.0,578260.0,1885.0,10585.0,145.0,0.0,0.0,15904144,51844.0,291124,3988,0,0,169.0,949.0,13.0,0.0,0.0,5329,73,0,0,13.0
1,302.0,8,137.0,4042,14.5,73,1,0,0,91204.0,2416.0,41374.0,1220684.0,4379.0,22046.0,302.0,0.0,0.0,64,1096.0,32336,116.0,584,8,0,0,18769.0,553754.0,1986.5,10001.0,137.0,0.0,0.0,16337764,58609.0,295066,4042,0,0,210.25,1058.5,14.5,0.0,0.0,5329,73,0,0,14.0
1,318.0,8,150.0,3777,12.5,73,1,0,0,101124.0,2544.0,47700.0,1201086.0,3975.0,23214.0,318.0,0.0,0.0,64,1200.0,30216,100.0,584,8,0,0,22500.0,566550.0,1875.0,10950.0,150.0,0.0,0.0,14265729,47212.5,275721,3777,0,0,156.25,912.5,12.5,0.0,0.0,5329,73,0,0,15.0
1,429.0,8,198.0,4952,11.5,73,1,0,0,184041.0,3432.0,84942.0,2124408.0,4933.5,31317.0,429.0,0.0,0.0,64,1584.0,39616,92.0,584,8,0,0,39204.0,980496.0,2277.0,14454.0,198.0,0.0,0.0,24522304,56948.0,361496,4952,0,0,132.25,839.5,11.5,0.0,0.0,5329,73,0,0,12.0
1,400.0,8,150.0,4464,12.0,73,1,0,0,160000.0,3200.0,60000.0,1785600.0,4800.0,29200.0,400.0,0.0,0.0,64,1200.0,35712,96.0,584,8,0,0,22500.0,669600.0,1800.0,10950.0,150.0,0.0,0.0,19927296,53568.0,325872,4464,0,0,144.0,876.0,12.0,0.0,0.0,5329,73,0,0,13.0
1,351.0,8,158.0,4363,13.0,73,1,0,0,123201.0,2808.0,55458.0,1531413.0,4563.0,25623.0,351.0,0.0,0.0,64,1264.0,34904,104.0,584,8,0,0,24964.0,689354.0,2054.0,11534.0,158.0,0.0,0.0,19035769,56719.0,318499,4363,0,0,169.0,949.0,13.0,0.0,0.0,5329,73,0,0,13.0
1,318.0,8,150.0,4237,14.5,73,1,0,0,101124.0,2544.0,47700.0,1347366.0,4611.0,23214.0,318.0,0.0,0.0,64,1200.0,33896,116.0,584,8,0,0,22500.0,635550.0,2175.0,10950.0,150.0,0.0,0.0,17952169,61436.5,309301,4237,0,0,210.25,1058.5,14.5,0.0,0.0,5329,73,0,0,14.0
1,440.0,8,215.0,4735,11.0,73,1,0,0,193600.0,3520.0,94600.0,2083400.0,4840.0,32120.0,440.0,0.0,0.0,64,1720.0,37880,88.0,584,8,0,0,46225.0,1018025.0,2365.0,15695.0,215.0,0.0,0.0,22420225,52085.0,345655,4735,0,0,121.0,803.0,11.0,0.0,0.0,5329,73,0,0,13.0
1,455.0,8,225.0,4951,11.0,73,1,0,0,207025.0,3640.0,102375.0,2252705.0,5005.0,33215.0,455.0,0.0,0.0,64,1800.0,39608,88.0,584,8,0,0,50625.0,1113975.0,2475.0,16425.0,225.0,0.0,0.0,24512401,54461.0,361423,4951,0,0,121.0,803.0,11.0,0.0,0.0,5329,73,0,0,12.0
1,360.0,8,175.0,3821,11.0,73,1,0,0,129600.0,2880.0,63000.0,1375560.0,3960.0,26280.0,360.0,0.0,0.0,64,1400.0,30568,88.0,584,8,0,0,30625.0,668675.0,1925.0,12775.0,175.0,0.0,0.0,14600041,42031.0,278933,3821,0,0,121.0,803.0,11.0,0.0,0.0,5329,73,0,0,13.0
1,225.0,6,105.0,3121,16.5,73,1,0,0,50625.0,1350.0,23625.0,702225.0,3712.5,16425.0,225.0,0.0,0.0,36,630.0,18726,99.0,438,6,0,0,11025.0,327705.0,1732.5,7665.0,105.0,0.0,0.0,9740641,51496.5,227833,3121,0,0,272.25,1204.5,16.5,0.0,0.0,5329,73,0,0,18.0
1,250.0,6,100.0,3278,18.0,73,1,0,0,62500.0,1500.0,25000.0,819500.0,4500.0,18250.0,250.0,0.0,0.0,36,600.0,19668,108.0,438,6,0,0,10000.0,327800.0,1800.0,7300.0,100.0,0.0,0.0,10745284,59004.0,239294,3278,0,0,324.0,1314.0,18.0,0.0,0.0,5329,73,0,0,16.0
1,232.0,6,100.0,2945,16.0,73,1,0,0,53824.0,1392.0,23200.0,683240.0,3712.0,16936.0,232.0,0.0,0.0,36,600.0,17670,96.0,438,6,0,0,10000.0,294500.0,1600.0,7300.0,100.0,0.0,0.0,8673025,47120.0,214985,2945,0,0,256.0,1168.0,16.0,0.0,0.0,5329,73,0,0,18.0
1,250.0,6,88.0,3021,16.5,73,1,0,0,62500.0,1500.0,22000.0,755250.0,4125.0,18250.0,250.0,0.0,0.0,36,528.0,18126,99.0,438,6,0,0,7744.0,265848.0,1452.0,6424.0,88.0,0.0,0.0,9126441,49846.5,220533,3021,0,0,272.25,1204.5,16.5,0.0,0.0,5329,73,0,0,18.0
1,198.0,6,95.0,2904,16.0,73,1,0,0,39204.0,1188.0,18810.0,574992.0,3168.0,14454.0,198.0,0.0,0.0,36,570.0,17424,96.0,438,6,0,0,9025.0,275880.0,1520.0,6935.0,95.0,0.0,0.0,8433216,46464.0,211992,2904,0,0,256.0,1168.0,16.0,0.0,0.0,5329,73,0,0,23.0
1,97.0,4,46.0,1950,21.0,73,0,1,0,9409.0,388.0,4462.0,189150.0,2037.0,7081.0,0.0,97.0,0.0,16,184.0,7800,84.0,292,0,4,0,2116.0,89700.0,966.0,3358.0,0.0,46.0,0.0,3802500,40950.0,142350,0,1950,0,441.0,1533.0,0.0,21.0,0.0,5329,0,73,0,26.0
1,400.0,8,150.0,4997,14.0,73,1,0,0,160000.0,3200.0,60000.0,1998800.0,5600.0,29200.0,400.0,0.0,0.0,64,1200.0,39976,112.0,584,8,0,0,22500.0,749550.0,2100.0,10950.0,150.0,0.0,0.0,24970009,69958.0,364781,4997,0,0,196.0,1022.0,14.0,0.0,0.0,5329,73,0,0,11.0
1,400.0,8,167.0,4906,12.5,73,1,0,0,160000.0,3200.0,66800.0,1962400.0,5000.0,29200.0,400.0,0.0,0.0,64,1336.0,39248,100.0,584,8,0,0,27889.0,819302.0,2087.5,12191.0,167.0,0.0,0.0,24068836,61325.0,358138,4906,0,0,156.25,912.5,12.5,0.0,0.0,5329,73,0,0,12.0
1,360.0,8,170.0,4654,13.0,73,1,0,0,129600.0,2880.0,61200.0,1675440.0,4680.0,26280.0,360.0,0.0,0.0,64,1360.0,37232,104.0,584,8,0,0,28900.0,791180.0,2210.0,12410.0,170.0,0.0,0.0,21659716,60502.0,339742,4654,0,0,169.0,949.0,13.0,0.0,0.0,5329,73,0,0,13.0
1,350.0,8,180.0,4499,12.5,73,1,0,0,122500.0,2800.0,63000.0,1574650.0,4375.0,25550.0,350.0,0.0,0.0,64,1440.0,35992,100.0,584,8,0,0,32400.0,809820.0,2250.0,13140.0,180.0,0.0,0.0,20241001,56237.5,328427,4499,0,0,156.25,912.5,12.5,0.0,0.0,5329,73,0,0,12.0
1,232.0,6,100.0,2789,15.0,73,1,0,0,53824.0,1392.0,23200.0,647048.0,3480.0,16936.0,232.0,0.0,0.0,36,600.0,16734,90.0,438,6,0,0,10000.0,278900.0,1500.0,7300.0,100.0,0.0,0.0,7778521,41835.0,203597,2789,0,0,225.0,1095.0,15.0,0.0,0.0,5329,73,0,0,18.0
1,97.0,4,88.0,2279,19.0,73,0,0,1,9409.0,388.0,8536.0,221063.0,1843.0,7081.0,0.0,0.0,97.0,16,352.0,9116,76.0,292,0,0,4,7744.0,200552.0,1672.0,6424.0,0.0,0.0,88.0,5193841,43301.0,166367,0,0,2279,361.0,1387.0,0.0,0.0,19.0,5329,0,0,73,20.0
1,140.0,4,72.0,2401,19.5,73,1,0,0,19600.0,560.0,10080.0,336140.0,2730.0,10220.0,140.0,0.0,0.0,16,288.0,9604,78.0,292,4,0,0,5184.0,172872.0,1404.0,5256.0,72.0,0.0,0.0,5764801,46819.5,175273,2401,0,0,380.25,1423.5,19.5,0.0,0.0,5329,73,0,0,21.0
1,108.0,4,94.0,2379,16.5,73,0,0,1,11664.0,432.0,10152.0,256932.0,1782.0,7884.0,0.0,0.0,108.0,16,376.0,9516,66.0,292,0,0,4,8836.0,223626.0,1551.0,6862.0,0.0,0.0,94.0,5659641,39253.5,173667,0,0,2379,272.25,1204.5,0.0,0.0,16.5,5329,0,0,73,22.0
1,70.0,3,90.0,2124,13.5,73,0,0,1,4900.0,210.0,6300.0,148680.0,945.0,5110.0,0.0,0.0,70.0,9,270.0,6372,40.5,219,0,0,3,8100.0,191160.0,1215.0,6570.0,0.0,0.0,90.0,4511376,28674.0,155052,0,0,2124,182.25,985.5,0.0,0.0,13.5,5329,0,0,73,18.0
1,122.0,4,85.0,2310,18.5,73,1,0,0,14884.0,488.0,10370.0,281820.0,2257.0,8906.0,122.0,0.0,0.0,16,340.0,9240,74.0,292,4,0,0,7225.0,196350.0,1572.5,6205.0,85.0,0.0,0.0,5336100,42735.0,168630,2310,0,0,342.25,1350.5,18.5,0.0,0.0,5329,73,0,0,19.0
1,155.0,6,107.0,2472,14.0,73,1,0,0,24025.0,930.0,16585.0,383160.0,2170.0,11315.0,155.0,0.0,0.0,36,642.0,14832,84.0,438,6,0,0,11449.0,264504.0,1498.0,7811.0,107.0,0.0,0.0,6110784,34608.0,180456,2472,0,0,196.0,1022.0,14.0,0.0,0.0,5329,73,0,0,21.0
1,98.0,4,90.0,2265,15.5,73,0,1,0,9604.0,392.0,8820.0,221970.0,1519.0,7154.0,0.0,98.0,0.0,16,360.0,9060,62.0,292,0,4,0,8100.0,203850.0,1395.0,6570.0,0.0,90.0,0.0,5130225,35107.5,165345,0,2265,0,240.25,1131.5,0.0,15.5,0.0,5329,0,73,0,26.0
1,350.0,8,145.0,4082,13.0,73,1,0,0,122500.0,2800.0,50750.0,1428700.0,4550.0,25550.0,350.0,0.0,0.0,64,1160.0,32656,104.0,584,8,0,0,21025.0,591890.0,1885.0,10585.0,145.0,0.0,0.0,16662724,53066.0,297986,4082,0,0,169.0,949.0,13.0,0.0,0.0,5329,73,0,0,15.0
1,400.0,8,230.0,4278,9.5,73,1,0,0,160000.0,3200.0,92000.0,1711200.0,3800.0,29200.0,400.0,0.0,0.0,64,1840.0,34224,76.0,584,8,0,0,52900.0,983940.0,2185.0,16790.0,230.0,0.0,0.0,18301284,40641.0,312294,4278,0,0,90.25,693.5,9.5,0.0,0.0,5329,73,0,0,16.0
1,68.0,4,49.0,1867,19.5,73,0,1,0,4624.0,272.0,3332.0,126956.0,1326.0,4964.0,0.0,68.0,0.0,16,196.0,7468,78.0,292,0,4,0,2401.0,91483.0,955.5,3577.0,0.0,49.0,0.0,3485689,36406.5,136291,0,1867,0,380.25,1423.5,0.0,19.5,0.0,5329,0,73,0,29.0
1,116.0,4,75.0,2158,15.5,73,0,1,0,13456.0,464.0,8700.0,250328.0,1798.0,8468.0,0.0,116.0,0.0,16,300.0,8632,62.0,292,0,4,0,5625.0,161850.0,1162.5,5475.0,0.0,75.0,0.0,4656964,33449.0,157534,0,2158,0,240.25,1131.5,0.0,15.5,0.0,5329,0,73,0,24.0
1,114.0,4,91.0,2582,14.0,73,0,1,0,12996.0,456.0,10374.0,294348.0,1596.0,8322.0,0.0,114.0,0.0,16,364.0,10328,56.0,292,0,4,0,8281.0,234962.0,1274.0,6643.0,0.0,91.0,0.0,6666724,36148.0,188486,0,2582,0,196.0,1022.0,0.0,14.0,0.0,5329,0,73,0,20.0
1,121.0,4,112.0,2868,15.5,73,0,1,0,14641.0,484.0,13552.0,347028.0,1875.5,8833.0,0.0,121.0,0.0,16,448.0,11472,62.0,292,0,4,0,12544.0,321216.0,1736.0,8176.0,0.0,112.0,0.0,8225424,44454.0,209364,0,2868,0,240.25,1131.5,0.0,15.5,0.0,5329,0,73,0,19.0
1,318.0,8,150.0,3399,11.0,73,1,0,0,101124.0,2544.0,47700.0,1080882.0,3498.0,23214.0,318.0,0.0,0.0,64,1200.0,27192,88.0,584,8,0,0,22500.0,509850.0,1650.0,10950.0,150.0,0.0,0.0,11553201,37389.0,248127,3399,0,0,121.0,803.0,11.0,0.0,0.0,5329,73,0,0,15.0
1,121.0,4,110.0,2660,14.0,73,0,1,0,14641.0,484.0,13310.0,321860.0,1694.0,8833.0,0.0,121.0,0.0,16,440.0,10640,56.0,292,0,4,0,12100.0,292600.0,1540.0,8030.0,0.0,110.0,0.0,7075600,37240.0,194180,0,2660,0,196.0,1022.0,0.0,14.0,0.0,5329,0,73,0,24.0
1,156.0,6,122.0,2807,13.5,73,0,0,1,24336.0,936.0,19032.0,437892.0,2106.0,11388.0,0.0,0.0,156.0,36,732.0,16842,81.0,438,0,0,6,14884.0,342454.0,1647.0,8906.0,0.0,0.0,122.0,7879249,37894.5,204911,0,0,2807,182.25,985.5,0.0,0.0,13.5,5329,0,0,73,20.0
1,350.0,8,180.0,3664,11.0,73,1,0,0,122500.0,2800.0,63000.0,1282400.0,3850.0,25550.0,350.0,0.0,0.0,64,1440.0,29312,88.0,584,8,0,0,32400.0,659520.0,1980.0,13140.0,180.0,0.0,0.0,13424896,40304.0,267472,3664,0,0,121.0,803.0,11.0,0.0,0.0,5329,73,0,0,11.0
1,198.0,6,95.0,3102,16.5,74,1,0,0,39204.0,1188.0,18810.0,614196.0,3267.0,14652.0,198.0,0.0,0.0,36,570.0,18612,99.0,444,6,0,0,9025.0,294690.0,1567.5,7030.0,95.0,0.0,0.0,9622404,51183.0,229548,3102,0,0,272.25,1221.0,16.5,0.0,0.0,5476,74,0,0,20.0
1,232.0,6,100.0,2901,16.0,74,1,0,0,53824.0,1392.0,23200.0,673032.0,3712.0,17168.0,232.0,0.0,0.0,36,600.0,17406,96.0,444,6,0,0,10000.0,290100.0,1600.0,7400.0,100.0,0.0,0.0,8415801,46416.0,214674,2901,0,0,256.0,1184.0,16.0,0.0,0.0,5476,74,0,0,19.0
1,250.0,6,100.0,3336,17.0,74,1,0,0,62500.0,1500.0,25000.0,834000.0,4250.0,18500.0,250.0,0.0,0.0,36,600.0,20016,102.0,444,6,0,0,10000.0,333600.0,1700.0,7400.0,100.0,0.0,0.0,11128896,56712.0,246864,3336,0,0,289.0,1258.0,17.0,0.0,0.0,5476,74,0,0,15.0
1,79.0,4,67.0,1950,19.0,74,0,0,1,6241.0,316.0,5293.0,154050.0,1501.0,5846.0,0.0,0.0,79.0,16,268.0,7800,76.0,296,0,0,4,4489.0,130650.0,1273.0,4958.0,0.0,0.0,67.0,3802500,37050.0,144300,0,0,1950,361.0,1406.0,0.0,0.0,19.0,5476,0,0,74,31.0
1,122.0,4,80.0,2451,16.5,74,1,0,0,14884.0,488.0,9760.0,299022.0,2013.0,9028.0,122.0,0.0,0.0,16,320.0,9804,66.0,296,4,0,0,6400.0,196080.0,1320.0,5920.0,80.0,0.0,0.0,6007401,40441.5,181374,2451,0,0,272.25,1221.0,16.5,0.0,0.0,5476,74,0,0,26.0
1,71.0,4,65.0,1836,21.0,74,0,0,1,5041.0,284.0,4615.0,130356.0,1491.0,5254.0,0.0,0.0,71.0,16,260.0,7344,84.0,296,0,0,4,4225.0,119340.0,1365.0,4810.0,0.0,0.0,65.0,3370896,38556.0,135864,0,0,1836,441.0,1554.0,0.0,0.0,21.0,5476,0,0,74,32.0
1,140.0,4,75.0,2542,17.0,74,1,0,0,19600.0,560.0,10500.0,355880.0,2380.0,10360.0,140.0,0.0,0.0,16,300.0,10168,68.0,296,4,0,0,5625.0,190650.0,1275.0,5550.0,75.0,0.0,0.0,6461764,43214.0,188108,2542,0,0,289.0,1258.0,17.0,0.0,0.0,5476,74,0,0,25.0
1,250.0,6,100.0,3781,17.0,74,1,0,0,62500.0,1500.0,25000.0,945250.0,4250.0,18500.0,250.0,0.0,0.0,36,600.0,22686,102.0,444,6,0,0,10000.0,378100.0,1700.0,7400.0,100.0,0.0,0.0,14295961,64277.0,279794,3781,0,0,289.0,1258.0,17.0,0.0,0.0,5476,74,0,0,16.0
1,258.0,6,110.0,3632,18.0,74,1,0,0,66564.0,1548.0,28380.0,937056.0,4644.0,19092.0,258.0,0.0,0.0,36,660.0,21792,108.0,444,6,0,0,12100.0,399520.0,1980.0,8140.0,110.0,0.0,0.0,13191424,65376.0,268768,3632,0,0,324.0,1332.0,18.0,0.0,0.0,5476,74,0,0,16.0
1,225.0,6,105.0,3613,16.5,74,1,0,0,50625.0,1350.0,23625.0,812925.0,3712.5,16650.0,225.0,0.0,0.0,36,630.0,21678,99.0,444,6,0,0,11025.0,379365.0,1732.5,7770.0,105.0,0.0,0.0,13053769,59614.5,267362,3613,0,0,272.25,1221.0,16.5,0.0,0.0,5476,74,0,0,18.0
1,302.0,8,140.0,4141,14.0,74,1,0,0,91204.0,2416.0,42280.0,1250582.0,4228.0,22348.0,302.0,0.0,0.0,64,1120.0,33128,112.0,592,8,0,0,19600.0,579740.0,1960.0,10360.0,140.0,0.0,0.0,17147881,57974.0,306434,4141,0,0,196.0,1036.0,14.0,0.0,0.0,5476,74,0,0,16.0
1,350.0,8,150.0,4699,14.5,74,1,0,0,122500.0,2800.0,52500.0,1644650.0,5075.0,25900.0,350.0,0.0,0.0,64,1200.0,37592,116.0,592,8,0,0,22500.0,704850.0,2175.0,11100.0,150.0,0.0,0.0,22080601,68135.5,347726,4699,0,0,210.25,1073.0,14.5,0.0,0.0,5476,74,0,0,13.0
1,318.0,8,150.0,4457,13.5,74,1,0,0,101124.0,2544.0,47700.0,1417326.0,4293.0,23532.0,318.0,0.0,0.0,64,1200.0,35656,108.0,592,8,0,0,22500.0,668550.0,2025.0,11100.0,150.0,0.0,0.0,19864849,60169.5,329818,4457,0,0,182.25,999.0,13.5,0.0,0.0,5476,74,0,0,14.0
1,302.0,8,140.0,4638,16.0,74,1,0,0,91204.0,2416.0,42280.0,1400676.0,4832.0,22348.0,302.0,0.0,0.0,64,1120.0,37104,128.0,592,8,0,0,19600.0,649320.0,2240.0,10360.0,140.0,0.0,0.0,21511044,74208.0,343212,4638,0,0,256.0,1184.0,16.0,0.0,0.0,5476,74,0,0,14.0
1,304.0,8,150.0,4257,15.5,74,1,0,0,92416.0,2432.0,45600.0,1294128.0,4712.0,22496.0,304.0,0.0,0.0,64,1200.0,34056,124.0,592,8,0,0,22500.0,638550.0,2325.0,11100.0,150.0,0.0,0.0,18122049,65983.5,315018,4257,0,0,240.25,1147.0,15.5,0.0,0.0,5476,74,0,0,14.0
1,98.0,4,83.0,2219,16.5,74,0,1,0,9604.0,392.0,8134.0,217462.0,1617.0,7252.0,0.0,98.0,0.0,16,332.0,8876,66.0,296,0,4,0,6889.0,184177.0,1369.5,6142.0,0.0,83.0,0.0,4923961,36613.5,164206,0,2219,0,272.25,1221.0,0.0,16.5,0.0,5476,0,74,0,29.0
1,79.0,4,67.0,1963,15.5,74,0,1,0,6241.0,316.0,5293.0,155077.0,1224.5,5846.0,0.0,79.0,0.0,16,268.0,7852,62.0,296,0,4,0,4489.0,131521.0,1038.5,4958.0,0.0,67.0,0.0,3853369,30426.5,145262,0,1963,0,240.25,1147.0,0.0,15.5,0.0,5476,0,74,0,26.0
1,97.0,4,78.0,2300,14.5,74,0,1,0,9409.0,388.0,7566.0,223100.0,1406.5,7178.0,0.0,97.0,0.0,16,312.0,9200,58.0,296,0,4,0,6084.0,179400.0,1131.0,5772.0,0.0,78.0,0.0,5290000,33350.0,170200,0,2300,0,210.25,1073.0,0.0,14.5,0.0,5476,0,74,0,26.0
1,76.0,4,52.0,1649,16.5,74,0,0,1,5776.0,304.0,3952.0,125324.0,1254.0,5624.0,0.0,0.0,76.0,16,208.0,6596,66.0,296,0,0,4,2704.0,85748.0,858.0,3848.0,0.0,0.0,52.0,2719201,27208.5,122026,0,0,1649,272.25,1221.0,0.0,0.0,16.5,5476,0,0,74,31.0
1,83.0,4,61.0,2003,19.0,74,0,0,1,6889.0,332.0,5063.0,166249.0,1577.0,6142.0,0.0,0.0,83.0,16,244.0,8012,76.0,296,0,0,4,3721.0,122183.0,1159.0,4514.0,0.0,0.0,61.0,4012009,38057.0,148222,0,0,2003,361.0,1406.0,0.0,0.0,19.0,5476,0,0,74,32.0
1,90.0,4,75.0,2125,14.5,74,1,0,0,8100.0,360.0,6750.0,191250.0,1305.0,6660.0,90.0,0.0,0.0,16,300.0,8500,58.0,296,4,0,0,5625.0,159375.0,1087.5,5550.0,75.0,0.0,0.0,4515625,30812.5,157250,2125,0,0,210.25,1073.0,14.5,0.0,0.0,5476,74,0,0,28.0
1,90.0,4,75.0,2108,15.5,74,0,1,0,8100.0,360.0,6750.0,189720.0,1395.0,6660.0,0.0,90.0,0.0,16,300.0,8432,62.0,296,0,4,0,5625.0,158100.0,1162.5,5550.0,0.0,75.0,0.0,4443664,32674.0,155992,0,2108,0,240.25,1147.0,0.0,15.5,0.0,5476,0,74,0,24.0
1,116.0,4,75.0,2246,14.0,74,0,1,0,13456.0,464.0,8700.0,260536.0,1624.0,8584.0,0.0,116.0,0.0,16,300.0,8984,56.0,296,0,4,0,5625.0,168450.0,1050.0,5550.0,0.0,75.0,0.0,5044516,31444.0,166204,0,2246,0,196.0,1036.0,0.0,14.0,0.0,5476,0,74,0,26.0
1,120.0,4,97.0,2489,15.0,74,0,0,1,14400.0,480.0,11640.0,298680.0,1800.0,8880.0,0.0,0.0,120.0,16,388.0,9956,60.0,296,0,0,4,9409.0,241433.0,1455.0,7178.0,0.0,0.0,97.0,6195121,37335.0,184186,0,0,2489,225.0,1110.0,0.0,0.0,15.0,5476,0,0,74,24.0
1,108.0,4,93.0,2391,15.5,74,0,0,1,11664.0,432.0,10044.0,258228.0,1674.0,7992.0,0.0,0.0,108.0,16,372.0,9564,62.0,296,0,0,4,8649.0,222363.0,1441.5,6882.0,0.0,0.0,93.0,5716881,37060.5,176934,0,0,2391,240.25,1147.0,0.0,0.0,15.5,5476,0,0,74,26.0
1,79.0,4,67.0,2000,16.0,74,0,1,0,6241.0,316.0,5293.0,158000.0,1264.0,5846.0,0.0,79.0,0.0,16,268.0,8000,64.0,296,0,4,0,4489.0,134000.0,1072.0,4958.0,0.0,67.0,0.0,4000000,32000.0,148000,0,2000,0,256.0,1184.0,0.0,16.0,0.0,5476,0,74,0,31.0
1,225.0,6,95.0,3264,16.0,75,1,0,0,50625.0,1350.0,21375.0,734400.0,3600.0,16875.0,225.0,0.0,0.0,36,570.0,19584,96.0,450,6,0,0,9025.0,310080.0,1520.0,7125.0,95.0,0.0,0.0,10653696,52224.0,244800,3264,0,0,256.0,1200.0,16.0,0.0,0.0,5625,75,0,0,19.0
1,250.0,6,105.0,3459,16.0,75,1,0,0,62500.0,1500.0,26250.0,864750.0,4000.0,18750.0,250.0,0.0,0.0,36,630.0,20754,96.0,450,6,0,0,11025.0,363195.0,1680.0,7875.0,105.0,0.0,0.0,11964681,55344.0,259425,3459,0,0,256.0,1200.0,16.0,0.0,0.0,5625,75,0,0,18.0
